request_id,scenario,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
sf6f7low4v,short-bursts,completions,1775624266.500057,1775624266.5014675,1.41,1.41,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
1r11q7uww5,short-bursts,completions,1775624242.4150724,1775624242.416129,1.06,1.06,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
h25llo3rbx,short-bursts,completions,1775624254.8447235,1775624254.8459046,1.18,1.18,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
lgzui1b0z3,short-bursts,completions,1775624216.2022808,1775624216.2035527,1.27,1.27,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
kgtii4fqco,short-bursts,completions,1775624289.5700188,1775624289.5722616,2.24,2.24,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ykl1cq99ch,short-bursts,completions,1775624188.9716387,1775624188.97319,1.55,1.55,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
pnngh8riec,short-bursts,completions,1775624246.909256,1775624246.9102554,1.00,1.00,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
mkygvwoplo,short-bursts,completions,1775624279.9342442,1775624279.9355419,1.30,1.30,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
p6vz41nam1,short-bursts,completions,1775624200.6834052,1775624200.6844504,1.05,1.05,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
celos6zle6,short-bursts,completions,1775624280.0834796,1775624280.0848458,1.37,1.37,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
mdd4v30t9n,short-bursts,completions,1775624174.595233,1775624174.5966845,1.45,1.45,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
d96qe3rzsj,short-bursts,completions,1775624212.8359265,1775624212.838261,2.33,2.33,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
1at7o75rh8,short-bursts,completions,1775624275.3157299,1775624275.3172095,1.48,1.48,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
if2gog72oy,short-bursts,completions,1775624192.50904,1775624192.5104227,1.38,1.38,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
brn7zsedfq,short-bursts,completions,1775624250.4957302,1775624250.4972339,1.50,1.50,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
qpki7p5tb9,short-bursts,completions,1775624184.3496146,1775624184.3518486,2.23,2.23,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
r6ccvcjwtl,short-bursts,completions,1775624234.3255036,1775624234.3266456,1.14,1.14,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
sp2ex5t5p5,short-bursts,completions,1775624235.099379,1775624235.1007516,1.37,1.37,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
yk0x65mufm,short-bursts,completions,1775624246.749132,1775624246.7505696,1.44,1.44,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
4fmyzycwti,short-bursts,completions,1775624177.880026,1775624177.8811152,1.09,1.09,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
a04ux5qrl1,short-bursts,completions,1775624215.9935322,1775624215.9957654,2.23,2.23,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
mcikptk93t,short-bursts,completions,1775624189.3090456,1775624189.3111694,2.12,2.12,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
e0rnujjq9k,short-bursts,completions,1775624257.0292568,1775624257.0305257,1.27,1.27,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
b9w1q5uzno,short-bursts,completions,1775624197.7576432,1775624197.7591498,1.51,1.51,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
itn7s55j2o,short-bursts,completions,1775624213.3739107,1775624213.3753679,1.46,1.46,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
c1xi04b7p4,short-bursts,completions,1775624275.3876595,1775624275.3896677,2.01,2.01,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
08j3trp0j4,short-bursts,completions,1775624204.4091241,1775624204.4104471,1.32,1.32,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
zyrru7zkut,short-bursts,completions,1775624271.3858898,1775624271.3873143,1.42,1.42,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
w5uzbikcid,short-bursts,completions,1775624176.699295,1775624176.7002847,0.99,0.99,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
hw06xkxb94,short-bursts,completions,1775624233.9236035,1775624233.9246986,1.10,1.10,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
38xrg2gzr7,short-bursts,completions,1775624293.8713472,1775624293.872685,1.34,1.34,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
78bmyymu59,short-bursts,completions,1775624192.2056742,1775624192.2071922,1.52,1.52,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
zduxlez896,short-bursts,completions,1775624246.8160794,1775624246.8178663,1.79,1.79,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
uzhr5xff0t,short-bursts,completions,1775624178.6030524,1775624178.6044433,1.39,1.39,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
va2ieuc1hh,short-bursts,completions,1775624232.674699,1775624232.6761932,1.49,1.49,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
xs6esj3l0x,short-bursts,completions,1775624279.5291905,1775624279.5314138,2.22,2.22,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
026rjrny20,short-bursts,completions,1775624200.838869,1775624200.8402812,1.41,1.41,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
gyup12spfh,short-bursts,completions,1775624248.931174,1775624248.9325924,1.42,1.42,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
