request_id,scenario,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
brn7zsedfq,short-bursts,completions,1775622269.8833451,1775622269.884775,1.43,1.43,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
qpki7p5tb9,short-bursts,completions,1775622203.7360277,1775622203.7384038,2.38,2.38,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
r6ccvcjwtl,short-bursts,completions,1775622253.709641,1775622253.710843,1.20,1.20,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
sp2ex5t5p5,short-bursts,completions,1775622254.484159,1775622254.485605,1.45,1.45,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
yk0x65mufm,short-bursts,completions,1775622266.1373456,1775622266.1388338,1.49,1.49,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
4fmyzycwti,short-bursts,completions,1775622197.2644892,1775622197.2656705,1.18,1.18,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
a04ux5qrl1,short-bursts,completions,1775622235.3776999,1775622235.379997,2.30,2.30,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
mcikptk93t,short-bursts,completions,1775622208.6953998,1775622208.6973708,1.97,1.97,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
e0rnujjq9k,short-bursts,completions,1775622276.4173152,1775622276.418709,1.39,1.39,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
b9w1q5uzno,short-bursts,completions,1775622217.1432428,1775622217.1445086,1.27,1.27,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
itn7s55j2o,short-bursts,completions,1775622232.7584088,1775622232.7595487,1.14,1.14,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
c1xi04b7p4,short-bursts,completions,1775622294.7744145,1775622294.776169,1.75,1.75,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
08j3trp0j4,short-bursts,completions,1775622223.7960832,1775622223.797562,1.48,1.48,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
zyrru7zkut,short-bursts,completions,1775622290.7726026,1775622290.7740612,1.46,1.46,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
w5uzbikcid,short-bursts,completions,1775622196.0846193,1775622196.0857103,1.09,1.09,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
hw06xkxb94,short-bursts,completions,1775622253.3076158,1775622253.3088012,1.19,1.19,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
38xrg2gzr7,short-bursts,completions,1775622313.2551858,1775622313.256533,1.35,1.35,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
